Firm;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004
NV;254148.883767066;258622.032838474;259589.440131801;259092.964716211;262949.577483265;261016.413908712;259985.593373974;258843.457831513;257753.864048637;257998.862340838;258510.844593852;258930.988525887;259024.974863077;258491.098921992;256988.136076489;254208.001749003;250324.65665355;245623.775351869;240503.047702263;235460.602451259;230962.598536652;227523.348642862;225721.004588821;225835.31553423;227173.51726591;228881.012375315;230254.80593946;230586.247391379;229000.10089834;225530.253947453;219306.637075308;211418.29063563;198988.172228848;186800.999943329;170757.868029905;150735.572802435;129143.735502302;110325.049737845;108759.046983722;110118.786848432;113314.991683905;117298.226876107;122314.470039489;126644.865308167;130468.542857262
NY;528261.481242029;517797.20218393;507783.602730741;497112.210927475;484676.219066465;469780.881255665;453068.338566784;435591.586682281;418409.050131894;402583.645738611;389128.555935953;378309.092591182;370180.462347312;364734.049315781;361983.156240608;361721.738681443;363033.881009336;364745.086252692;365629.727921974;364730.159092981;362233.923944628;358609.316855424;354330.625843284;349723.173215532;344660.901557034;338914.460326312;332265.213180442;324552.805115167;315802.589986068;306786.541603848;298436.047633476;291693.23496091;287495.407269909;286452.569675131;287865.299642312;290704.666944454;293932.801706312;296519.369891163;297672.104492733;297508.726880344;296368.97841238;294590.859089946;292506.806784095;290446.910831532;288346.207371197
OH;817296.080125362;808708.307787103;802327.269257269;798210.951452807;796236.737491779;796288.663503622;796845.010326351;796199.208486947;792503.448749611;784210.010516462;770415.222551031;753425.374712478;736388.780012776;722488.93979863;714766.423311769;715012.011485402;720326.41006806;726865.233887911;730867.375171444;729620.302581105;724523.191342728;717938.806653431;712233.079557378;709144.131959761;707956.068239015;707376.33464197;706145.338946683;703045.929144415;697335.728158863;689973.382016293;682378.391484742;675929.708016106;671988.075438661;671518.167591296;673744.974300427;677531.261535385;681730.245416909;685182.79465735;686954.116146111;687123.905465578;686018.993889901;683993.200854298;681432.89313549;678758.101100127;675974.928709113
OK;1193550.1589583;1191622.53107025;1189968.46174274;1189552.52804083;1191092.45230816;1194695.03047234;1198142.70622124;1198764.52932911;1194146.95054508;1181890.57127839;1161009.05633994;1135370.84648141;1110050.32667762;1090151.41659407;1080718.85497901;1084591.62332133;1096869.60312272;1110170.13991729;1117053.61320782;1112401.36548645;1098951.90387809;1081432.96859848;1064629.14284547;1052395.98030379;1044796.84628373;1040881.26113098;1039668.87373419;1040184.78096819;1041694.24731585;1044483.00241656;1049138.67608721;1056223.09234905;1066288.85588653;1079474.83745686;1094289.25669882;1108898.40753759;1121475.83228887;1130246.58843517;1133922.17796093;1133166.92128823;1129080.8726714;1122776.73740749;1115365.19156084;1107957.73080432;1100554.05219219
OR;645221.579528152;644214.984652706;640926.869097376;634026.594873083;622222.522901667;604589.841011096;582719.280436001;559001.402916363;536177.305356479;517402.228735646;504837.361216287;497580.021899769;494149.755521941;493227.051009458;493747.374477226;494734.61620356;495477.198519667;495477.517001019;494400.028006971;492229.467756824;489530.642784849;486942.366464458;485008.487475835;484070.51366966;483798.171402308;483684.921808339;483224.915994564;481886.092483438;479309.791231515;476018.926389094;472837.974931858;470680.657314442;470485.003745178;472825.883666465;476895.051625588;481530.026939211;485589.561155492;487944.382587363;487717.998748197;485152.151402812;480762.800273154;475089.865820014;468698.325904515;462201.363572564;455569.737062309
PA;626763.245905714;617648.129476424;609091.086846592;599394.017108385;587114.455601382;571092.651550546;552258.876516264;531934.217710716;511351.13910146;491819.135621934;474558.195464833;460489.859434661;450361.293490194;444935.736322547;444966.86709736;450630.955472782;459540.484191738;468582.286186343;474609.853186827;475334.937365202;471858.154106251;466139.878593555;460132.53866885;455311.870474343;451307.662897146;447281.097657857;442420.524076459;435922.643641179;427415.726765313;418157.280052085;409803.817118707;403995.852318554;402370.996500142;405939.117589586;413249.698629629;422266.495472497;430960.046311861;437312.447884603;439771.745734138;438691.094287978;434910.580656399;429278.195810169;422663.568690782;415957.528023374;409174.511491457
RI;10945.1325344522;10470.6401364656;9958.46298864918;9403.83854661136;8801.51660848132;8147.93696139094;7477.38725171996;6833.74078022841;6252.70138403097;5771.48850209509;5414.49210917232;5178.78166575628;5049.88450033088;5011.25910412591;5049.57624232693;5148.92407952544;5276.7968509743;5391.13968575113;5444.48836973555;5403.01158699404;5294.50038381904;5164.68115939131;5062.19184733141;5018.31750233695;5008.99436849256;4999.66225423205;4957.49502368495;4852.64532411783;4668.55368592827;4441.8472583146;4223.23636254856;4063.51339672817;4014.59164018936;4111.07931928212;4317.03137873825;4576.53073556752;4833.96919132432;5032.97103525643;5130.41481539396;5134.76801988877;5069.70198135718;4958.07666226286;4823.17849041098;4687.999837191;4552.58811084609
SC;347907.727549058;339015.476870744;331394.771306869;324180.902525857;316620.106787149;308062.274883977;298616.647351522;288469.121045753;277838.691349177;267042.419795633;256502.883659526;246915.117075637;238898.426080267;233015.180846923;229801.674415198;229502.710240065;231048.778590927;232941.827870513;233636.846925156;231952.901249834;228128.42016239;222747.546780776;216340.140877429;209373.050652903;202220.674318081;195234.272783567;188764.353349805;183174.473987991;178781.420424138;175727.647202087;174099.475821921;173974.982915527;175421.935854777;178381.784408192;182301.58745831;186509.036244695;190332.812137163;193096.624424591;194288.812285768;194077.58277859;192800.477457743;190800.240526266;188421.863128076;186016.270839081;183527.768733285
SD;1319512.1175245;1322593.41211341;1325617.35017773;1327582.55958559;1327783.83913035;1325748.88357538;1322254.62891895;1318531.89498353;1315623.24648097;1314719.78756241;1316573.45905875;1319985.61141349;1323277.1927466;1324608.76408125;1322254.15496946;1315270.50282912;1304989.60895213;1293068.54324707;1280953.10967061;1270022.88448644;1261077.14409533;1254559.63152987;1250684.45320005;1249368.50168579;1250169.78400488;1252713.08870881;1256596.48288278;1261454.93365629;1266783.38469572;1271969.3701906;1276435.80536131;1279663.47044986;1281243.08362539;1280877.3058229;1278988.99606851;1276218.60478453;1273392.99568651;1271421.28701693;1271023.06688636;1272101.42072219;1274241.97848419;1277069.57838597;1280182.83271658;1283263.49681233;1286297.58538476
TN;582218.477936299;574532.820971467;568638.554009316;564577.565680889;562313.055035694;561603.844235763;561077.27113417;559179.637256963;554353.132567285;545220.519003506;530971.260104725;513517.970752675;495507.0264007;479499.071781179;468113.700750542;463096.598614113;462886.811630548;465060.872480232;467182.789498628;467369.968545298;465684.218882167;462675.46120691;458806.051337231;454455.944671587;449683.669113721;444516.627231661;439011.240827623;433266.066887933;427447.948726017;422170.191977431;418111.155578394;415950.014292685;416361.295695358;419656.20909443;424947.618642338;431060.708482462;436858.474698588;441212.110499063;443275.094605955;443273.716233627;441705.297991272;439066.058505454;435865.499678362;432621.740839361;429318.645304686
